job_zone,education,isco08,Name_de,Berufshauptgruppe,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52
4,7,2114,Geologen und Geophysiker,2,0.78,0.75,0.72,0.5,0.75,0.53,0.47,0.72,0.53,0.72,0.72,0.5,0.53,0.56,0.41,0.47,0.41,0.41,0.56,0.56,0.41,0.75,0.25,0.16,0.0,0.19,0.0,0.19,0.16,0.6,0.25,0.25,0.25,0.0,0.13,0.75,0.75,0.35,0.69,0.78,0.53,0.66,0.75,0.6,0.5,0.66,0.75,0.78,0.72,0.75,0.75,0.31,0.5,0.56,0.31,0.56,0.22,0.47,0.25,0.25,0.19,0.16,0.19,0.19,0.19,0.25,0.5,0.19,0.19,0.41,0.19,0.19,0.03,0.56,0.25,0.25,0.22,0.0,0.69,0.16,0.19,0.22,0.22,0.22,0.16,0.25,0.1
4,9,2310,Universitäts- und Hochschullehrer,2,0.75,0.78,0.75,0.53,0.72,0.53,0.56,0.72,0.5,0.56,0.78,0.78,0.72,0.72,0.47,0.5,0.47,0.47,0.5,0.47,0.38,0.53,0.1,0.22,0.0,0.0,0.0,0.25,0.25,0.44,0.0,0.25,0.06,0.0,0.0,0.81,0.75,0.38,0.72,0.75,0.5,0.6,0.63,0.53,0.47,0.63,0.69,0.69,0.53,0.78,0.5,0.41,0.31,0.41,0.25,0.44,0.0,0.28,0.0,0.22,0.0,0.0,0.13,0.0,0.0,0.0,0.28,0.0,0.0,0.28,0.0,0.22,0.0,0.28,0.0,0.0,0.06,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0
3,10,1321,Führungskräfte in der Produktion von Waren,1,0.72,0.72,0.66,0.63,0.75,0.72,0.66,0.66,0.69,0.69,0.66,0.56,0.56,0.63,0.5,0.5,0.66,0.47,0.56,0.56,0.25,0.35,0.56,0.25,0.38,0.31,0.0,0.56,0.53,0.56,0.47,0.22,0.53,0.44,0.47,0.78,0.78,0.38,0.63,0.66,0.47,0.6,0.75,0.5,0.5,0.69,0.75,0.72,0.63,0.66,0.56,0.44,0.5,0.53,0.28,0.53,0.06,0.41,0.35,0.38,0.06,0.06,0.47,0.22,0.31,0.38,0.5,0.03,0.06,0.47,0.16,0.41,0.03,0.53,0.06,0.41,0.35,0.03,0.56,0.13,0.19,0.25,0.28,0.25,0.16,0.25,0.16
1,3,7125,Glaser,7,0.5,0.5,0.47,0.47,0.5,0.44,0.5,0.47,0.5,0.47,0.31,0.28,0.28,0.31,0.28,0.31,0.28,0.38,0.25,0.25,0.19,0.13,0.47,0.19,0.22,0.28,0.31,0.22,0.22,0.25,0.47,0.0,0.31,0.22,0.25,0.47,0.5,0.25,0.5,0.5,0.31,0.69,0.56,0.35,0.5,0.5,0.5,0.5,0.53,0.31,0.5,0.31,0.5,0.5,0.6,0.31,0.44,0.25,0.72,0.28,0.38,0.5,0.5,0.5,0.56,0.6,0.31,0.41,0.53,0.44,0.25,0.28,0.19,0.31,0.25,0.53,0.47,0.06,0.31,0.25,0.25,0.28,0.31,0.25,0.22,0.25,0.19
1,1,7314,Keramiker und verwandte Berufe,7,0.5,0.44,0.5,0.38,0.5,0.56,0.44,0.44,0.38,0.44,0.41,0.28,0.41,0.47,0.28,0.35,0.35,0.25,0.35,0.31,0.22,0.19,0.6,0.19,0.38,0.35,0.0,0.22,0.28,0.41,0.6,0.1,0.6,0.38,0.38,0.44,0.5,0.35,0.44,0.47,0.44,0.72,0.5,0.47,0.63,0.44,0.47,0.47,0.5,0.41,0.5,0.47,0.66,0.47,0.5,0.47,0.25,0.28,0.72,0.41,0.41,0.35,0.63,0.25,0.66,0.6,0.6,0.38,0.44,0.66,0.28,0.41,0.22,0.38,0.44,0.69,0.47,0.0,0.41,0.16,0.16,0.63,0.69,0.44,0.13,0.16,0.25
1,1,7315,"Glasmacher, -schneider, -schleifer und -veredler",7,0.5,0.44,0.5,0.38,0.5,0.56,0.44,0.44,0.38,0.44,0.41,0.28,0.41,0.47,0.28,0.35,0.35,0.25,0.35,0.31,0.22,0.19,0.6,0.19,0.38,0.35,0.0,0.22,0.28,0.41,0.6,0.1,0.6,0.38,0.38,0.44,0.5,0.35,0.44,0.47,0.44,0.72,0.5,0.47,0.63,0.44,0.47,0.47,0.5,0.41,0.5,0.47,0.66,0.47,0.5,0.47,0.25,0.28,0.72,0.41,0.41,0.35,0.63,0.25,0.66,0.6,0.6,0.38,0.44,0.66,0.28,0.41,0.22,0.38,0.44,0.69,0.47,0.0,0.41,0.16,0.16,0.63,0.69,0.44,0.13,0.16,0.25
1,1,7516,Tabakaufbereiter und Tabakwarenmacher,7,0.5,0.44,0.5,0.38,0.5,0.56,0.44,0.44,0.38,0.44,0.41,0.28,0.41,0.47,0.28,0.35,0.35,0.25,0.35,0.31,0.22,0.19,0.6,0.19,0.38,0.35,0.0,0.22,0.28,0.41,0.6,0.1,0.6,0.38,0.38,0.44,0.5,0.35,0.44,0.47,0.44,0.72,0.5,0.47,0.63,0.44,0.47,0.47,0.5,0.41,0.5,0.47,0.66,0.47,0.5,0.47,0.25,0.28,0.72,0.41,0.41,0.35,0.63,0.25,0.66,0.6,0.6,0.38,0.44,0.66,0.28,0.41,0.22,0.38,0.44,0.69,0.47,0.0,0.41,0.16,0.16,0.63,0.69,0.44,0.13,0.16,0.25
1,1,8181,Bediener von Anlagen zur Glas- und Keramikherstellung,8,0.5,0.44,0.5,0.38,0.5,0.56,0.44,0.44,0.38,0.44,0.41,0.28,0.41,0.47,0.28,0.35,0.35,0.25,0.35,0.31,0.22,0.19,0.6,0.19,0.38,0.35,0.0,0.22,0.28,0.41,0.6,0.1,0.6,0.38,0.38,0.44,0.5,0.35,0.44,0.47,0.44,0.72,0.5,0.47,0.63,0.44,0.47,0.47,0.5,0.41,0.5,0.47,0.66,0.47,0.5,0.47,0.25,0.28,0.72,0.41,0.41,0.35,0.63,0.25,0.66,0.6,0.6,0.38,0.44,0.66,0.28,0.41,0.22,0.38,0.44,0.69,0.47,0.0,0.41,0.16,0.16,0.63,0.69,0.44,0.13,0.16,0.25
3,2,3351,Fachkräfte im Zolldienst und Grenzschutz,3,0.75,0.75,0.78,0.6,0.75,0.6,0.53,0.63,0.6,0.75,0.75,0.53,0.5,0.63,0.5,0.5,0.44,0.53,0.56,0.6,0.19,0.22,0.5,0.16,0.0,0.0,0.0,0.25,0.28,0.47,0.35,0.19,0.53,0.0,0.19,0.75,0.75,0.53,0.72,0.75,0.47,0.72,0.75,0.56,0.63,0.72,0.75,0.78,0.75,0.75,0.63,0.53,0.56,0.69,0.35,0.69,0.25,0.56,0.38,0.47,0.22,0.25,0.44,0.22,0.35,0.35,0.66,0.28,0.28,0.53,0.31,0.41,0.13,0.5,0.25,0.31,0.47,0.0,0.5,0.22,0.25,0.22,0.28,0.28,0.22,0.41,0.19
3,2,3353,Fachkräfte in Sozialverwaltung und -versicherung,3,0.75,0.75,0.78,0.6,0.75,0.6,0.53,0.63,0.6,0.75,0.75,0.53,0.5,0.63,0.5,0.5,0.44,0.53,0.56,0.6,0.19,0.22,0.5,0.16,0.0,0.0,0.0,0.25,0.28,0.47,0.35,0.19,0.53,0.0,0.19,0.75,0.75,0.53,0.72,0.75,0.47,0.72,0.75,0.56,0.63,0.72,0.75,0.78,0.75,0.75,0.63,0.53,0.56,0.69,0.35,0.69,0.25,0.56,0.38,0.47,0.22,0.25,0.44,0.22,0.35,0.35,0.66,0.28,0.28,0.53,0.31,0.41,0.13,0.5,0.25,0.31,0.47,0.0,0.5,0.22,0.25,0.22,0.28,0.28,0.22,0.41,0.19
3,2,3354,"Fachkräfte bei staatlichen Pass-, Lizenz- und Genehmigungsstellen",3,0.75,0.75,0.78,0.6,0.75,0.6,0.53,0.63,0.6,0.75,0.75,0.53,0.5,0.63,0.5,0.5,0.44,0.53,0.56,0.6,0.19,0.22,0.5,0.16,0.0,0.0,0.0,0.25,0.28,0.47,0.35,0.19,0.53,0.0,0.19,0.75,0.75,0.53,0.72,0.75,0.47,0.72,0.75,0.56,0.63,0.72,0.75,0.78,0.75,0.75,0.63,0.53,0.56,0.69,0.35,0.69,0.25,0.56,0.38,0.47,0.22,0.25,0.44,0.22,0.35,0.35,0.66,0.28,0.28,0.53,0.31,0.41,0.13,0.5,0.25,0.31,0.47,0.0,0.5,0.22,0.25,0.22,0.28,0.28,0.22,0.41,0.19
5,1,7515,Nahrungsmittel- und Getränkekoster und -klassierer,7,0.31,0.44,0.44,0.28,0.38,0.47,0.31,0.28,0.38,0.31,0.31,0.16,0.16,0.28,0.19,0.22,0.1,0.22,0.22,0.16,0.0,0.06,0.16,0.0,0.0,0.0,0.0,0.03,0.03,0.16,0.13,0.0,0.22,0.0,0.13,0.47,0.5,0.16,0.44,0.28,0.1,0.56,0.41,0.06,0.31,0.47,0.35,0.35,0.31,0.22,0.53,0.16,0.16,0.31,0.47,0.35,0.25,0.16,0.44,0.25,0.31,0.31,0.5,0.22,0.56,0.38,0.28,0.31,0.41,0.38,0.0,0.13,0.1,0.19,0.19,0.28,0.16,0.1,0.16,0.0,0.0,0.25,0.25,0.06,0.0,0.0,0.1
5,1,7516,Tabakaufbereiter und Tabakwarenmacher,7,0.31,0.44,0.44,0.28,0.38,0.47,0.31,0.28,0.38,0.31,0.31,0.16,0.16,0.28,0.19,0.22,0.1,0.22,0.22,0.16,0.0,0.06,0.16,0.0,0.0,0.0,0.0,0.03,0.03,0.16,0.13,0.0,0.22,0.0,0.13,0.47,0.5,0.16,0.44,0.28,0.1,0.56,0.41,0.06,0.31,0.47,0.35,0.35,0.31,0.22,0.53,0.16,0.16,0.31,0.47,0.35,0.25,0.16,0.44,0.25,0.31,0.31,0.5,0.22,0.56,0.38,0.28,0.31,0.41,0.38,0.0,0.13,0.1,0.19,0.19,0.28,0.16,0.1,0.16,0.0,0.0,0.25,0.25,0.06,0.0,0.0,0.1
5,1,7535,"Pelzveredler, Gerber und Fellzurichter",7,0.31,0.44,0.44,0.28,0.38,0.47,0.31,0.28,0.38,0.31,0.31,0.16,0.16,0.28,0.19,0.22,0.1,0.22,0.22,0.16,0.0,0.06,0.16,0.0,0.0,0.0,0.0,0.03,0.03,0.16,0.13,0.0,0.22,0.0,0.13,0.47,0.5,0.16,0.44,0.28,0.1,0.56,0.41,0.06,0.31,0.47,0.35,0.35,0.31,0.22,0.53,0.16,0.16,0.31,0.47,0.35,0.25,0.16,0.44,0.25,0.31,0.31,0.5,0.22,0.56,0.38,0.28,0.31,0.41,0.38,0.0,0.13,0.1,0.19,0.19,0.28,0.16,0.1,0.16,0.0,0.0,0.25,0.25,0.06,0.0,0.0,0.1
2,2,2166,Grafik- und Multimediadesigner,2,0.53,0.6,0.69,0.53,0.56,0.5,0.53,0.53,0.53,0.53,0.56,0.44,0.44,0.56,0.5,0.5,0.31,0.5,0.47,0.41,0.44,0.03,0.25,0.31,0.0,0.03,0.0,0.22,0.25,0.25,0.03,0.28,0.22,0.0,0.0,0.63,0.66,0.25,0.56,0.69,0.75,0.72,0.53,0.72,0.5,0.56,0.56,0.53,0.53,0.63,0.5,0.41,0.53,0.44,0.22,0.44,0.0,0.31,0.38,0.19,0.06,0.0,0.35,0.0,0.28,0.0,0.44,0.0,0.0,0.56,0.0,0.22,0.0,0.25,0.1,0.31,0.19,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,7224,"Metallpolierer, Rundschleifer und Werkzeugschärfer",7,0.44,0.47,0.47,0.41,0.47,0.44,0.44,0.44,0.41,0.44,0.35,0.31,0.28,0.35,0.28,0.31,0.28,0.31,0.31,0.28,0.16,0.03,0.56,0.22,0.53,0.41,0.0,0.19,0.22,0.28,0.53,0.06,0.6,0.5,0.47,0.5,0.53,0.25,0.53,0.44,0.44,0.69,0.53,0.44,0.53,0.53,0.47,0.41,0.53,0.38,0.5,0.38,0.5,0.44,0.5,0.5,0.25,0.28,0.75,0.47,0.31,0.47,0.69,0.28,0.66,0.56,0.5,0.25,0.47,0.5,0.25,0.44,0.25,0.25,0.44,0.69,0.41,0.0,0.25,0.25,0.25,0.5,0.47,0.44,0.25,0.25,0.19
1,3,7315,"Glasmacher, -schneider, -schleifer und -veredler",7,0.44,0.47,0.47,0.41,0.47,0.44,0.44,0.44,0.41,0.44,0.35,0.31,0.28,0.35,0.28,0.31,0.28,0.31,0.31,0.28,0.16,0.03,0.56,0.22,0.53,0.41,0.0,0.19,0.22,0.28,0.53,0.06,0.6,0.5,0.47,0.5,0.53,0.25,0.53,0.44,0.44,0.69,0.53,0.44,0.53,0.53,0.47,0.41,0.53,0.38,0.5,0.38,0.5,0.44,0.5,0.5,0.25,0.28,0.75,0.47,0.31,0.47,0.69,0.28,0.66,0.56,0.5,0.25,0.47,0.5,0.25,0.44,0.25,0.25,0.44,0.69,0.41,0.0,0.25,0.25,0.25,0.5,0.47,0.44,0.25,0.25,0.19
2,6,2263,Spezialisten in den Bereichen Umwelt- und Arbeitsmedizin sowie Hygiene,2,0.69,0.78,0.78,0.72,0.69,0.56,0.6,0.53,0.66,0.56,0.78,0.6,0.75,0.72,0.5,0.53,0.5,0.56,0.53,0.5,0.5,0.38,0.22,0.19,0.0,0.0,0.0,0.31,0.28,0.28,0.13,0.1,0.1,0.0,0.0,0.81,0.75,0.28,0.75,0.75,0.56,0.66,0.69,0.6,0.5,0.69,0.66,0.72,0.53,0.75,0.5,0.41,0.28,0.47,0.22,0.38,0.06,0.28,0.25,0.25,0.1,0.13,0.31,0.06,0.25,0.25,0.28,0.16,0.25,0.28,0.0,0.22,0.06,0.31,0.1,0.25,0.19,0.0,0.28,0.0,0.0,0.06,0.06,0.03,0.0,0.03,0.0
1,3,7223,Werkzeugmaschineneinrichter und -bediener,7,0.53,0.5,0.47,0.41,0.5,0.53,0.44,0.47,0.47,0.5,0.35,0.31,0.31,0.41,0.25,0.25,0.28,0.28,0.35,0.31,0.16,0.13,0.75,0.16,0.44,0.44,0.13,0.16,0.28,0.44,0.75,0.19,0.63,0.41,0.5,0.5,0.5,0.28,0.41,0.53,0.25,0.69,0.66,0.31,0.53,0.44,0.53,0.5,0.53,0.31,0.47,0.31,0.53,0.53,0.53,0.53,0.28,0.47,0.63,0.5,0.35,0.41,0.53,0.28,0.69,0.63,0.56,0.31,0.53,0.38,0.1,0.44,0.19,0.38,0.5,0.75,0.53,0.03,0.44,0.06,0.13,0.56,0.66,0.41,0.16,0.19,0.35
1,3,8142,Bediener von Maschinen zur Herstellung von Kunststoffwaren,8,0.53,0.5,0.47,0.41,0.5,0.53,0.44,0.47,0.47,0.5,0.35,0.31,0.31,0.41,0.25,0.25,0.28,0.28,0.35,0.31,0.16,0.13,0.75,0.16,0.44,0.44,0.13,0.16,0.28,0.44,0.75,0.19,0.63,0.41,0.5,0.5,0.5,0.28,0.41,0.53,0.25,0.69,0.66,0.31,0.53,0.44,0.53,0.5,0.53,0.31,0.47,0.31,0.53,0.53,0.53,0.53,0.28,0.47,0.63,0.5,0.35,0.41,0.53,0.28,0.69,0.63,0.56,0.31,0.53,0.38,0.1,0.44,0.19,0.38,0.5,0.75,0.53,0.03,0.44,0.06,0.13,0.56,0.66,0.41,0.16,0.19,0.35
3,8,5141,Coiffeurs,5,0.5,0.69,0.72,0.53,0.6,0.5,0.5,0.5,0.47,0.56,0.47,0.47,0.47,0.56,0.44,0.47,0.38,0.66,0.31,0.31,0.38,0.16,0.25,0.19,0.1,0.19,0.0,0.13,0.22,0.35,0.1,0.1,0.16,0.0,0.13,0.69,0.69,0.25,0.56,0.5,0.69,0.75,0.53,0.56,0.5,0.66,0.5,0.5,0.5,0.47,0.5,0.47,0.63,0.35,0.47,0.47,0.22,0.38,0.72,0.31,0.31,0.44,0.72,0.16,0.72,0.47,0.41,0.28,0.25,0.53,0.0,0.25,0.1,0.28,0.25,0.47,0.25,0.03,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,8,5142,Kosmetiker und verwandte Berufe,5,0.5,0.69,0.72,0.53,0.6,0.5,0.5,0.5,0.47,0.56,0.47,0.47,0.47,0.56,0.44,0.47,0.38,0.66,0.31,0.31,0.38,0.16,0.25,0.19,0.1,0.19,0.0,0.13,0.22,0.35,0.1,0.1,0.16,0.0,0.13,0.69,0.69,0.25,0.56,0.5,0.69,0.75,0.53,0.56,0.5,0.66,0.5,0.5,0.5,0.47,0.5,0.47,0.63,0.35,0.47,0.47,0.22,0.38,0.72,0.31,0.31,0.44,0.72,0.16,0.72,0.47,0.41,0.28,0.25,0.53,0.0,0.25,0.1,0.28,0.25,0.47,0.25,0.03,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,1,7119,"Baukonstruktions- und verwandte Berufe, anderweitig nicht genannt",7,0.53,0.53,0.56,0.5,0.63,0.66,0.5,0.5,0.5,0.5,0.5,0.47,0.38,0.5,0.44,0.47,0.41,0.47,0.44,0.28,0.19,0.25,0.56,0.13,0.41,0.41,0.16,0.22,0.25,0.25,0.6,0.06,0.5,0.31,0.47,0.66,0.72,0.41,0.56,0.56,0.44,0.66,0.75,0.47,0.53,0.63,0.63,0.6,0.6,0.63,0.63,0.47,0.56,0.5,0.47,0.5,0.35,0.44,0.63,0.47,0.35,0.53,0.5,0.35,0.56,0.6,0.5,0.31,0.5,0.47,0.28,0.47,0.19,0.38,0.25,0.69,0.47,0.03,0.35,0.25,0.25,0.44,0.47,0.44,0.25,0.28,0.19
1,3,9313,Hilfsarbeiter im Hochbau,9,0.35,0.44,0.47,0.44,0.5,0.5,0.5,0.41,0.5,0.47,0.25,0.38,0.31,0.35,0.22,0.22,0.22,0.25,0.25,0.25,0.22,0.06,0.44,0.22,0.35,0.35,0.06,0.16,0.22,0.31,0.5,0.0,0.38,0.31,0.44,0.47,0.5,0.22,0.41,0.31,0.25,0.6,0.47,0.25,0.47,0.47,0.5,0.41,0.53,0.25,0.47,0.41,0.53,0.56,0.66,0.44,0.47,0.28,0.6,0.47,0.5,0.56,0.5,0.5,0.56,0.63,0.47,0.5,0.63,0.44,0.31,0.35,0.25,0.28,0.44,0.5,0.5,0.25,0.35,0.16,0.22,0.47,0.47,0.35,0.19,0.38,0.5
4,7,2310,Universitäts- und Hochschullehrer,2,0.78,0.78,0.75,0.56,0.75,0.66,0.69,0.69,0.53,0.72,0.75,0.78,0.75,0.75,0.5,0.5,0.47,0.5,0.47,0.47,0.35,0.56,0.22,0.1,0.16,0.16,0.0,0.22,0.22,0.5,0.16,0.1,0.25,0.16,0.16,0.94,0.75,0.47,0.75,0.78,0.5,0.63,0.56,0.53,0.5,0.6,0.72,0.69,0.53,0.75,0.5,0.41,0.28,0.44,0.22,0.31,0.06,0.28,0.22,0.25,0.19,0.16,0.28,0.03,0.16,0.22,0.28,0.16,0.19,0.28,0.0,0.25,0.1,0.44,0.13,0.19,0.16,0.0,0.47,0.0,0.0,0.13,0.13,0.0,0.0,0.0,0.0
4,7,2635,Sozialarbeiter,2,0.75,0.78,0.75,0.81,0.75,0.56,0.53,0.72,0.75,0.66,0.72,0.5,0.53,0.69,0.53,0.56,0.53,0.78,0.44,0.53,0.47,0.41,0.16,0.16,0.0,0.0,0.0,0.16,0.19,0.25,0.16,0.16,0.16,0.0,0.0,0.78,0.75,0.47,0.75,0.75,0.5,0.5,0.75,0.69,0.5,0.75,0.75,0.72,0.6,0.72,0.5,0.44,0.25,0.47,0.28,0.47,0.19,0.44,0.0,0.25,0.06,0.1,0.22,0.19,0.13,0.16,0.38,0.22,0.16,0.16,0.0,0.16,0.19,0.25,0.13,0.06,0.06,0.0,0.25,0.0,0.0,0.0,0.22,0.22,0.0,0.0,0.06
1,3,8121,Bediener von Anlagen in der Metallerzeugung und -umformung,8,0.47,0.53,0.53,0.41,0.5,0.53,0.44,0.44,0.47,0.5,0.47,0.47,0.41,0.44,0.22,0.22,0.35,0.28,0.28,0.28,0.22,0.25,0.69,0.0,0.5,0.38,0.06,0.16,0.19,0.47,0.69,0.19,0.53,0.44,0.44,0.53,0.5,0.28,0.53,0.5,0.25,0.63,0.63,0.25,0.56,0.53,0.53,0.47,0.56,0.47,0.5,0.38,0.53,0.5,0.6,0.53,0.47,0.35,0.69,0.5,0.47,0.5,0.56,0.28,0.63,0.66,0.56,0.56,0.6,0.47,0.28,0.47,0.19,0.41,0.38,0.6,0.5,0.06,0.44,0.19,0.28,0.53,0.66,0.5,0.25,0.28,0.28
1,3,8142,Bediener von Maschinen zur Herstellung von Kunststoffwaren,8,0.47,0.53,0.53,0.41,0.5,0.53,0.44,0.44,0.47,0.5,0.47,0.47,0.41,0.44,0.22,0.22,0.35,0.28,0.28,0.28,0.22,0.25,0.69,0.0,0.5,0.38,0.06,0.16,0.19,0.47,0.69,0.19,0.53,0.44,0.44,0.53,0.5,0.28,0.53,0.5,0.25,0.63,0.63,0.25,0.56,0.53,0.53,0.47,0.56,0.47,0.5,0.38,0.53,0.5,0.6,0.53,0.47,0.35,0.69,0.5,0.47,0.5,0.56,0.28,0.63,0.66,0.56,0.56,0.6,0.47,0.28,0.47,0.19,0.41,0.38,0.6,0.5,0.06,0.44,0.19,0.28,0.53,0.66,0.5,0.25,0.28,0.28
1,3,8332,Fahrer schwerer Lastkraftwagen,8,0.5,0.5,0.47,0.44,0.5,0.53,0.5,0.41,0.44,0.47,0.44,0.22,0.25,0.38,0.25,0.22,0.22,0.38,0.28,0.25,0.19,0.0,0.69,0.1,0.47,0.28,0.19,0.19,0.22,0.25,0.69,0.0,0.41,0.47,0.5,0.5,0.53,0.25,0.5,0.5,0.22,0.63,0.66,0.25,0.56,0.5,0.53,0.47,0.5,0.38,0.5,0.5,0.5,0.78,0.47,0.5,0.35,0.35,0.5,0.5,0.35,0.44,0.47,0.31,0.5,0.72,0.47,0.38,0.5,0.41,0.5,0.5,0.19,0.25,0.41,0.72,0.63,0.19,0.25,0.5,0.5,0.72,0.69,0.72,0.41,0.72,0.38
1,3,9313,Hilfsarbeiter im Hochbau,9,0.47,0.5,0.5,0.5,0.5,0.5,0.47,0.5,0.5,0.47,0.31,0.35,0.28,0.47,0.28,0.31,0.25,0.31,0.25,0.25,0.16,0.0,0.47,0.22,0.35,0.47,0.31,0.22,0.25,0.35,0.31,0.0,0.35,0.41,0.31,0.5,0.5,0.28,0.5,0.31,0.38,0.6,0.53,0.31,0.5,0.5,0.5,0.5,0.5,0.31,0.5,0.35,0.5,0.47,0.5,0.35,0.41,0.25,0.56,0.47,0.47,0.53,0.5,0.41,0.56,0.53,0.35,0.44,0.53,0.38,0.25,0.44,0.25,0.35,0.25,0.5,0.5,0.1,0.28,0.25,0.25,0.41,0.5,0.31,0.25,0.28,0.35
1,3,9311,Hilfsarbeiter im Bergbau und in der Gewinnung von Steinen und Erden,9,0.44,0.47,0.5,0.44,0.53,0.69,0.41,0.47,0.53,0.5,0.35,0.35,0.41,0.47,0.25,0.28,0.38,0.35,0.28,0.22,0.0,0.1,0.66,0.19,0.63,0.53,0.06,0.19,0.25,0.38,0.63,0.0,0.53,0.6,0.6,0.5,0.56,0.38,0.47,0.44,0.35,0.66,0.66,0.38,0.56,0.5,0.53,0.5,0.56,0.31,0.47,0.44,0.53,0.66,0.63,0.5,0.5,0.38,0.72,0.53,0.5,0.53,0.6,0.5,0.75,0.69,0.53,0.53,0.66,0.44,0.44,0.53,0.22,0.28,0.35,0.69,0.6,0.13,0.31,0.22,0.35,0.6,0.69,0.53,0.31,0.5,0.41
1,3,9329,"Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt",9,0.41,0.44,0.47,0.41,0.44,0.47,0.31,0.31,0.41,0.31,0.22,0.25,0.25,0.25,0.22,0.22,0.22,0.28,0.25,0.22,0.16,0.06,0.44,0.06,0.28,0.25,0.0,0.16,0.19,0.25,0.41,0.06,0.41,0.28,0.28,0.5,0.5,0.25,0.41,0.47,0.22,0.63,0.53,0.22,0.47,0.47,0.47,0.44,0.53,0.25,0.47,0.31,0.44,0.47,0.56,0.31,0.31,0.28,0.53,0.44,0.41,0.5,0.53,0.25,0.56,0.53,0.5,0.5,0.56,0.38,0.19,0.38,0.22,0.25,0.28,0.56,0.47,0.1,0.25,0.19,0.25,0.31,0.44,0.28,0.19,0.22,0.25
1,3,8343,"Kranführer, Aufzugmaschinisten und Bediener verwandter Hebeeinrichtungen",8,0.44,0.53,0.6,0.53,0.69,0.66,0.63,0.56,0.5,0.56,0.31,0.5,0.38,0.47,0.41,0.44,0.5,0.44,0.28,0.28,0.19,0.06,0.66,0.0,0.44,0.44,0.03,0.19,0.19,0.41,0.6,0.0,0.44,0.47,0.44,0.6,0.6,0.38,0.56,0.47,0.38,0.63,0.72,0.41,0.6,0.6,0.6,0.56,0.53,0.38,0.5,0.41,0.56,0.56,0.41,0.44,0.35,0.38,0.66,0.5,0.25,0.53,0.53,0.53,0.6,0.63,0.56,0.35,0.41,0.47,0.38,0.56,0.03,0.35,0.35,0.66,0.66,0.03,0.28,0.25,0.38,0.56,0.66,0.5,0.44,0.44,0.41
1,3,9313,Hilfsarbeiter im Hochbau,9,0.35,0.47,0.5,0.41,0.47,0.5,0.41,0.41,0.56,0.44,0.31,0.35,0.31,0.41,0.28,0.25,0.31,0.41,0.31,0.28,0.0,0.0,0.35,0.16,0.44,0.41,0.19,0.16,0.25,0.31,0.25,0.1,0.47,0.31,0.35,0.5,0.5,0.22,0.56,0.35,0.31,0.47,0.56,0.38,0.47,0.53,0.47,0.44,0.5,0.25,0.47,0.35,0.56,0.5,0.69,0.5,0.5,0.25,0.56,0.47,0.41,0.53,0.53,0.63,0.63,0.6,0.47,0.5,0.53,0.44,0.38,0.41,0.25,0.31,0.35,0.44,0.53,0.19,0.31,0.22,0.28,0.31,0.47,0.38,0.31,0.41,0.47
1,3,9312,Hilfsarbeiter im Tiefbau,9,0.44,0.5,0.5,0.47,0.47,0.53,0.44,0.5,0.53,0.47,0.28,0.35,0.25,0.35,0.35,0.38,0.28,0.35,0.25,0.25,0.03,0.0,0.63,0.16,0.38,0.22,0.1,0.16,0.16,0.28,0.66,0.03,0.47,0.35,0.47,0.53,0.6,0.25,0.5,0.41,0.28,0.56,0.6,0.28,0.53,0.5,0.5,0.5,0.53,0.38,0.5,0.5,0.53,0.53,0.53,0.53,0.44,0.31,0.6,0.56,0.47,0.53,0.53,0.28,0.56,0.72,0.5,0.53,0.6,0.41,0.31,0.47,0.16,0.28,0.28,0.72,0.5,0.0,0.28,0.22,0.25,0.5,0.53,0.53,0.28,0.44,0.44
1,3,9313,Hilfsarbeiter im Hochbau,9,0.35,0.38,0.47,0.38,0.47,0.47,0.38,0.41,0.44,0.47,0.25,0.25,0.25,0.41,0.25,0.25,0.22,0.35,0.22,0.19,0.06,0.03,0.31,0.16,0.28,0.35,0.25,0.16,0.28,0.31,0.35,0.0,0.28,0.41,0.35,0.5,0.56,0.25,0.47,0.28,0.28,0.56,0.56,0.28,0.44,0.5,0.47,0.44,0.5,0.25,0.47,0.28,0.53,0.38,0.56,0.28,0.41,0.25,0.6,0.25,0.41,0.56,0.5,0.41,0.69,0.6,0.25,0.44,0.5,0.25,0.22,0.28,0.16,0.28,0.25,0.5,0.44,0.16,0.31,0.19,0.22,0.25,0.31,0.28,0.19,0.25,0.28
