isco08,Name_de,Berufshauptgruppe,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28,s29,s30,s31,s32,s33,s34,s35,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20,a21,a22,a23,a24,a25,a26,a27,a28,a29,a30,a31,a32,a33,a34,a35,a36,a37,a38,a39,a40,a41,a42,a43,a44,a45,a46,a47,a48,a49,a50,a51,a52,fo_probability,fo_computerisation
5142,Kosmetiker und verwandte Berufe,5,0.5,0.69,0.72,0.53,0.6,0.5,0.5,0.5,0.47,0.56,0.47,0.47,0.47,0.56,0.44,0.47,0.38,0.66,0.31,0.31,0.38,0.16,0.25,0.19,0.1,0.19,0.0,0.13,0.22,0.35,0.1,0.1,0.16,0.0,0.13,0.69,0.69,0.25,0.56,0.5,0.69,0.75,0.53,0.56,0.5,0.66,0.5,0.5,0.5,0.47,0.5,0.47,0.63,0.35,0.47,0.47,0.22,0.38,0.72,0.31,0.31,0.44,0.72,0.16,0.72,0.47,0.41,0.28,0.25,0.53,0.0,0.25,0.1,0.28,0.25,0.47,0.25,0.03,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,na
8332,Fahrer schwerer Lastkraftwagen,8,0.5,0.5,0.47,0.44,0.5,0.53,0.5,0.41,0.44,0.47,0.44,0.22,0.25,0.38,0.25,0.22,0.22,0.38,0.28,0.25,0.19,0.0,0.69,0.1,0.47,0.28,0.19,0.19,0.22,0.25,0.69,0.0,0.41,0.47,0.5,0.5,0.53,0.25,0.5,0.5,0.22,0.63,0.66,0.25,0.56,0.5,0.53,0.47,0.5,0.38,0.5,0.5,0.5,0.78,0.47,0.5,0.35,0.35,0.5,0.5,0.35,0.44,0.47,0.31,0.5,0.72,0.47,0.38,0.5,0.41,0.5,0.5,0.19,0.25,0.41,0.72,0.63,0.19,0.25,0.5,0.5,0.72,0.69,0.72,0.41,0.72,0.38,0.029,na
9311,Hilfsarbeiter im Bergbau und in der Gewinnung von Steinen und Erden,9,0.44,0.47,0.5,0.44,0.53,0.69,0.41,0.47,0.53,0.5,0.35,0.35,0.41,0.47,0.25,0.28,0.38,0.35,0.28,0.22,0.0,0.1,0.66,0.19,0.63,0.53,0.06,0.19,0.25,0.38,0.63,0.0,0.53,0.6,0.6,0.5,0.56,0.38,0.47,0.44,0.35,0.66,0.66,0.38,0.56,0.5,0.53,0.5,0.56,0.31,0.47,0.44,0.53,0.66,0.63,0.5,0.5,0.38,0.72,0.53,0.5,0.53,0.6,0.5,0.75,0.69,0.53,0.53,0.66,0.44,0.44,0.53,0.22,0.28,0.35,0.69,0.6,0.13,0.31,0.22,0.35,0.6,0.69,0.53,0.31,0.5,0.41,0.37,na
9329,"Hilfsarbeiter bei der Herstellung von Waren, anderweitig nicht genannt",9,0.41,0.44,0.47,0.41,0.44,0.47,0.31,0.31,0.41,0.31,0.22,0.25,0.25,0.25,0.22,0.22,0.22,0.28,0.25,0.22,0.16,0.06,0.44,0.06,0.28,0.25,0.0,0.16,0.19,0.25,0.41,0.06,0.41,0.28,0.28,0.5,0.5,0.25,0.41,0.47,0.22,0.63,0.53,0.22,0.47,0.47,0.47,0.44,0.53,0.25,0.47,0.31,0.44,0.47,0.56,0.31,0.31,0.28,0.53,0.44,0.41,0.5,0.53,0.25,0.56,0.53,0.5,0.5,0.56,0.38,0.19,0.38,0.22,0.25,0.28,0.56,0.47,0.1,0.25,0.19,0.25,0.31,0.44,0.28,0.19,0.22,0.25,0.66,na
9312,Hilfsarbeiter im Tiefbau,9,0.44,0.5,0.5,0.47,0.47,0.53,0.44,0.5,0.53,0.47,0.28,0.35,0.25,0.35,0.35,0.38,0.28,0.35,0.25,0.25,0.03,0.0,0.63,0.16,0.38,0.22,0.1,0.16,0.16,0.28,0.66,0.03,0.47,0.35,0.47,0.53,0.6,0.25,0.5,0.41,0.28,0.56,0.6,0.28,0.53,0.5,0.5,0.5,0.53,0.38,0.5,0.5,0.53,0.53,0.53,0.53,0.44,0.31,0.6,0.56,0.47,0.53,0.53,0.28,0.56,0.72,0.5,0.53,0.6,0.41,0.31,0.47,0.16,0.28,0.28,0.72,0.5,0.0,0.28,0.22,0.25,0.5,0.53,0.53,0.28,0.44,0.44,0.87,na
9622,Gelegenheitsarbeiter,9,0.41,0.5,0.53,0.41,0.53,0.53,0.44,0.41,0.5,0.47,0.28,0.28,0.38,0.41,0.22,0.22,0.22,0.35,0.28,0.28,0.16,0.03,0.53,0.16,0.53,0.44,0.35,0.06,0.13,0.25,0.53,0.1,0.5,0.53,0.53,0.5,0.53,0.28,0.47,0.38,0.25,0.63,0.5,0.25,0.5,0.5,0.53,0.47,0.53,0.28,0.47,0.41,0.5,0.47,0.53,0.5,0.44,0.25,0.63,0.47,0.47,0.53,0.56,0.47,0.66,0.6,0.47,0.5,0.53,0.47,0.25,0.38,0.25,0.25,0.28,0.63,0.41,0.19,0.25,0.16,0.22,0.22,0.47,0.28,0.25,0.28,0.35,0.79,na
2633,"Philosophen, Historiker und Politologen",2,0.94,0.72,0.75,0.6,0.78,0.5,0.47,0.53,0.5,0.53,0.75,0.56,0.5,0.69,0.31,0.44,0.47,0.35,0.31,0.31,0.25,0.41,0.13,0.1,0.0,0.0,0.0,0.13,0.16,0.19,0.0,0.06,0.1,0.0,0.0,0.75,0.75,0.31,0.69,0.94,0.5,0.69,0.6,0.53,0.5,0.66,0.63,0.72,0.6,0.81,0.56,0.28,0.25,0.35,0.25,0.35,0.1,0.25,0.13,0.28,0.13,0.1,0.13,0.0,0.22,0.1,0.28,0.13,0.0,0.25,0.06,0.1,0.0,0.16,0.13,0.19,0.16,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.039,na
2141,Prozess- und Produktionsingenieure,2,0.75,0.75,0.72,0.6,0.75,0.6,0.5,0.75,0.5,0.69,0.72,0.53,0.56,0.63,0.47,0.47,0.44,0.47,0.56,0.63,0.56,0.5,0.28,0.56,0.0,0.19,0.0,0.25,0.25,0.56,0.13,0.31,0.44,0.0,0.28,0.75,0.75,0.41,0.66,0.75,0.6,0.6,0.69,0.63,0.5,0.66,0.75,0.75,0.69,0.75,0.63,0.28,0.53,0.5,0.13,0.53,0.0,0.5,0.1,0.28,0.0,0.0,0.19,0.0,0.06,0.0,0.47,0.0,0.0,0.31,0.0,0.19,0.0,0.53,0.1,0.0,0.22,0.0,0.56,0.03,0.03,0.0,0.0,0.0,0.0,0.19,0.0,0.029,na
4224,Hotelrezeptionisten,4,0.5,0.69,0.6,0.69,0.47,0.5,0.5,0.5,0.53,0.5,0.47,0.47,0.41,0.44,0.47,0.47,0.5,0.66,0.31,0.31,0.0,0.0,0.28,0.22,0.0,0.0,0.0,0.16,0.1,0.41,0.03,0.19,0.25,0.0,0.1,0.72,0.72,0.28,0.6,0.5,0.47,0.56,0.56,0.47,0.47,0.6,0.5,0.47,0.5,0.5,0.5,0.31,0.25,0.44,0.28,0.31,0.1,0.28,0.28,0.31,0.13,0.1,0.38,0.13,0.28,0.13,0.28,0.1,0.16,0.28,0.0,0.25,0.13,0.44,0.06,0.25,0.1,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.94,na
5169,"Berufe im Bereich personenbezogener Dienstleistungen, anderweitig nicht genannt",5,0.47,0.6,0.66,0.56,0.47,0.44,0.41,0.31,0.5,0.38,0.35,0.38,0.31,0.41,0.47,0.44,0.31,0.56,0.28,0.22,0.0,0.0,0.13,0.03,0.0,0.0,0.0,0.06,0.06,0.28,0.03,0.06,0.16,0.0,0.06,0.72,0.72,0.25,0.6,0.47,0.22,0.56,0.5,0.22,0.44,0.6,0.47,0.47,0.47,0.38,0.44,0.44,0.25,0.41,0.44,0.31,0.22,0.28,0.25,0.31,0.22,0.19,0.38,0.19,0.31,0.22,0.22,0.28,0.25,0.22,0.0,0.19,0.06,0.28,0.0,0.19,0.16,0.0,0.28,0.03,0.03,0.0,0.0,0.03,0.0,0.06,0.16,0.97,na
2634,Psychologen,2,0.85,0.78,0.85,0.72,0.78,0.72,0.66,0.75,0.69,0.78,0.81,0.66,0.66,0.72,0.56,0.69,0.6,0.6,0.72,0.75,0.63,0.69,0.25,0.22,0.0,0.0,0.0,0.28,0.28,0.63,0.0,0.44,0.25,0.0,0.0,0.85,0.81,0.41,0.75,0.85,0.72,0.69,0.75,0.72,0.53,0.75,0.78,0.78,0.75,0.81,0.69,0.31,0.41,0.5,0.1,0.47,0.0,0.44,0.0,0.19,0.0,0.0,0.13,0.0,0.0,0.0,0.44,0.0,0.0,0.28,0.0,0.22,0.0,0.53,0.0,0.0,0.13,0.0,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043,na
2351,Pädagogik- und Didaktikspezialisten,2,0.75,0.78,0.75,0.72,0.72,0.75,0.66,0.72,0.72,0.69,0.78,0.78,0.81,0.72,0.53,0.56,0.53,0.66,0.56,0.56,0.25,0.13,0.16,0.19,0.0,0.03,0.0,0.31,0.38,0.44,0.0,0.16,0.22,0.0,0.13,0.81,0.78,0.53,0.78,0.85,0.69,0.72,0.75,0.66,0.5,0.75,0.72,0.69,0.69,0.81,0.69,0.47,0.5,0.53,0.19,0.5,0.03,0.47,0.03,0.31,0.0,0.0,0.22,0.0,0.06,0.0,0.41,0.1,0.0,0.28,0.0,0.19,0.0,0.5,0.13,0.0,0.16,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0042,na
7124,Isolierer,7,0.41,0.5,0.5,0.44,0.5,0.47,0.44,0.44,0.47,0.41,0.28,0.31,0.28,0.41,0.38,0.41,0.28,0.35,0.25,0.25,0.22,0.0,0.47,0.19,0.25,0.31,0.06,0.25,0.25,0.31,0.5,0.0,0.41,0.28,0.35,0.5,0.47,0.31,0.5,0.44,0.35,0.5,0.47,0.38,0.5,0.47,0.41,0.41,0.47,0.31,0.47,0.28,0.53,0.47,0.6,0.44,0.47,0.31,0.56,0.41,0.47,0.72,0.5,0.6,0.63,0.63,0.47,0.5,0.5,0.28,0.25,0.38,0.19,0.31,0.1,0.56,0.5,0.13,0.28,0.25,0.25,0.31,0.44,0.41,0.25,0.38,0.35,0.64,na
2643,"Übersetzer, Dolmetscher und andere Linguisten",2,0.72,0.78,0.75,0.53,0.66,0.66,0.5,0.5,0.5,0.53,0.69,0.5,0.5,0.53,0.35,0.47,0.44,0.53,0.28,0.28,0.16,0.03,0.25,0.22,0.0,0.0,0.0,0.06,0.06,0.25,0.0,0.03,0.25,0.0,0.06,0.81,0.78,0.47,0.72,0.75,0.5,0.66,0.66,0.5,0.53,0.72,0.53,0.5,0.69,0.75,0.5,0.5,0.44,0.47,0.25,0.47,0.22,0.5,0.19,0.5,0.1,0.1,0.31,0.1,0.13,0.22,0.47,0.22,0.1,0.25,0.0,0.47,0.1,0.25,0.06,0.0,0.13,0.0,0.25,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.38,na
3432,Raumgestalter und Dekorateure,3,0.75,0.75,0.75,0.69,0.75,0.53,0.53,0.63,0.63,0.56,0.66,0.5,0.47,0.53,0.6,0.63,0.47,0.69,0.47,0.38,0.6,0.1,0.22,0.22,0.0,0.03,0.0,0.44,0.44,0.5,0.13,0.19,0.28,0.0,0.22,0.75,0.75,0.35,0.72,0.75,0.78,0.75,0.69,0.75,0.56,0.66,0.69,0.6,0.53,0.69,0.6,0.44,0.75,0.53,0.22,0.5,0.0,0.35,0.0,0.22,0.03,0.0,0.16,0.0,0.03,0.16,0.47,0.0,0.03,0.66,0.0,0.19,0.0,0.47,0.03,0.13,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0055,na
5153,Hauswarte,5,0.38,0.5,0.5,0.41,0.44,0.44,0.44,0.31,0.44,0.35,0.35,0.28,0.28,0.41,0.25,0.28,0.28,0.38,0.25,0.22,0.03,0.0,0.31,0.06,0.25,0.25,0.0,0.1,0.13,0.1,0.25,0.06,0.25,0.25,0.28,0.5,0.5,0.22,0.47,0.31,0.28,0.56,0.5,0.28,0.47,0.44,0.44,0.38,0.47,0.31,0.41,0.28,0.31,0.44,0.56,0.28,0.44,0.25,0.5,0.25,0.28,0.5,0.44,0.31,0.5,0.47,0.28,0.44,0.5,0.28,0.13,0.25,0.13,0.13,0.22,0.41,0.25,0.06,0.13,0.0,0.0,0.25,0.25,0.19,0.0,0.06,0.19,0.66,na
2342,Lehrkräfte und Erzieher im Vorschulbereich,2,0.72,0.75,0.75,0.78,0.56,0.75,0.69,0.6,0.72,0.63,0.56,0.78,0.75,0.56,0.53,0.56,0.5,0.66,0.47,0.5,0.16,0.1,0.22,0.16,0.0,0.0,0.0,0.03,0.19,0.31,0.0,0.06,0.22,0.0,0.13,0.78,0.72,0.44,0.72,0.75,0.6,0.56,0.72,0.69,0.56,0.66,0.6,0.6,0.56,0.72,0.53,0.5,0.35,0.44,0.35,0.47,0.31,0.44,0.31,0.31,0.25,0.31,0.31,0.28,0.16,0.28,0.41,0.22,0.31,0.35,0.0,0.28,0.13,0.47,0.13,0.16,0.13,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0074,0
2162,Landschaftsarchitekten,2,0.75,0.72,0.75,0.69,0.72,0.5,0.69,0.72,0.72,0.69,0.69,0.5,0.47,0.69,0.5,0.53,0.5,0.56,0.6,0.53,0.66,0.38,0.25,0.22,0.0,0.0,0.0,0.41,0.44,0.5,0.25,0.13,0.31,0.0,0.25,0.75,0.75,0.31,0.69,0.75,0.72,0.69,0.72,0.69,0.56,0.69,0.72,0.72,0.69,0.69,0.72,0.47,0.75,0.5,0.1,0.5,0.0,0.28,0.25,0.25,0.03,0.0,0.35,0.0,0.25,0.13,0.44,0.0,0.0,0.41,0.0,0.25,0.0,0.47,0.03,0.25,0.28,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.045,0
7222,Werkzeugmechaniker und verwandte Berufe,7,0.5,0.47,0.47,0.44,0.5,0.5,0.44,0.5,0.47,0.5,0.38,0.35,0.28,0.44,0.22,0.28,0.22,0.25,0.28,0.28,0.31,0.06,0.5,0.16,0.25,0.44,0.16,0.13,0.13,0.53,0.47,0.03,0.5,0.25,0.28,0.5,0.5,0.25,0.47,0.53,0.38,0.72,0.63,0.44,0.53,0.44,0.56,0.5,0.6,0.47,0.5,0.38,0.69,0.5,0.5,0.53,0.25,0.31,0.69,0.5,0.31,0.44,0.56,0.25,0.63,0.5,0.53,0.28,0.41,0.44,0.22,0.25,0.16,0.5,0.28,0.5,0.41,0.1,0.53,0.16,0.19,0.25,0.38,0.25,0.19,0.25,0.19,0.36,na
9333,Frachtarbeiter und verwandte Berufe,9,0.44,0.44,0.44,0.35,0.47,0.41,0.38,0.35,0.47,0.38,0.35,0.28,0.25,0.28,0.25,0.25,0.25,0.31,0.22,0.22,0.1,0.0,0.44,0.06,0.31,0.25,0.1,0.1,0.22,0.25,0.47,0.0,0.25,0.28,0.31,0.47,0.53,0.25,0.44,0.5,0.22,0.53,0.5,0.25,0.41,0.5,0.5,0.44,0.47,0.44,0.44,0.31,0.41,0.5,0.63,0.31,0.38,0.25,0.47,0.31,0.5,0.5,0.44,0.22,0.53,0.63,0.35,0.53,0.69,0.41,0.19,0.31,0.16,0.25,0.25,0.56,0.44,0.19,0.25,0.19,0.22,0.41,0.41,0.38,0.22,0.25,0.28,0.066,na
9624,Wasserträger und Brennholzsammler,9,0.44,0.44,0.44,0.35,0.47,0.41,0.38,0.35,0.47,0.38,0.35,0.28,0.25,0.28,0.25,0.25,0.25,0.31,0.22,0.22,0.1,0.0,0.44,0.06,0.31,0.25,0.1,0.1,0.22,0.25,0.47,0.0,0.25,0.28,0.31,0.47,0.53,0.25,0.44,0.5,0.22,0.53,0.5,0.25,0.41,0.5,0.5,0.44,0.47,0.44,0.44,0.31,0.41,0.5,0.63,0.31,0.38,0.25,0.47,0.31,0.5,0.5,0.44,0.22,0.53,0.63,0.35,0.53,0.69,0.41,0.19,0.31,0.16,0.25,0.25,0.56,0.44,0.19,0.25,0.19,0.22,0.41,0.41,0.38,0.22,0.25,0.28,0.85,na
8157,Bediener von Wäschereimaschinen,8,0.44,0.47,0.5,0.47,0.44,0.5,0.47,0.35,0.38,0.44,0.28,0.35,0.31,0.41,0.31,0.31,0.31,0.35,0.25,0.25,0.16,0.0,0.47,0.0,0.19,0.19,0.0,0.16,0.16,0.16,0.44,0.0,0.31,0.19,0.28,0.5,0.5,0.19,0.47,0.44,0.25,0.5,0.47,0.28,0.44,0.5,0.44,0.44,0.47,0.25,0.44,0.31,0.35,0.31,0.47,0.35,0.31,0.25,0.56,0.31,0.31,0.35,0.47,0.28,0.5,0.47,0.35,0.31,0.31,0.44,0.0,0.25,0.19,0.16,0.13,0.5,0.25,0.06,0.16,0.0,0.0,0.31,0.31,0.19,0.0,0.0,0.16,0.71,na
3342,Sekretariatsfachkräfte im juristischen Bereich,3,0.72,0.69,0.69,0.5,0.53,0.5,0.56,0.47,0.5,0.44,0.72,0.25,0.31,0.44,0.35,0.44,0.25,0.44,0.25,0.25,0.03,0.0,0.25,0.0,0.0,0.0,0.0,0.06,0.03,0.25,0.0,0.1,0.28,0.0,0.0,0.69,0.75,0.22,0.63,0.75,0.41,0.72,0.53,0.41,0.47,0.69,0.53,0.47,0.6,0.72,0.5,0.31,0.28,0.41,0.19,0.31,0.0,0.25,0.22,0.22,0.06,0.0,0.28,0.0,0.19,0.0,0.35,0.0,0.0,0.22,0.0,0.22,0.0,0.25,0.28,0.19,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,na
2611,Anwälte,2,0.85,0.91,0.91,0.69,0.81,0.66,0.72,0.78,0.6,0.78,0.75,0.53,0.5,0.72,0.75,0.75,0.47,0.53,0.63,0.5,0.41,0.16,0.16,0.22,0.0,0.0,0.0,0.31,0.25,0.28,0.1,0.13,0.03,0.0,0.0,0.97,0.88,0.47,0.81,0.88,0.66,0.72,0.72,0.69,0.63,0.63,0.75,0.75,0.72,0.78,0.69,0.44,0.38,0.47,0.13,0.44,0.0,0.44,0.1,0.28,0.06,0.0,0.31,0.0,0.1,0.06,0.41,0.0,0.0,0.25,0.0,0.22,0.0,0.35,0.1,0.19,0.22,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0
4411,Bibliotheksassistenten,4,0.56,0.5,0.56,0.47,0.5,0.47,0.47,0.47,0.5,0.44,0.5,0.44,0.38,0.31,0.25,0.28,0.31,0.6,0.25,0.25,0.03,0.0,0.19,0.1,0.06,0.0,0.0,0.22,0.25,0.28,0.0,0.13,0.25,0.06,0.06,0.66,0.6,0.38,0.53,0.66,0.28,0.56,0.53,0.28,0.5,0.53,0.47,0.47,0.6,0.5,0.5,0.47,0.35,0.41,0.41,0.44,0.25,0.28,0.31,0.28,0.25,0.28,0.38,0.25,0.25,0.25,0.5,0.25,0.28,0.25,0.0,0.25,0.03,0.25,0.16,0.25,0.1,0.0,0.25,0.03,0.03,0.0,0.0,0.0,0.0,0.22,0.0,0.95,na
3221,Fachkräfte Gesundheit und Pflege (mittlere Stufe),3,0.69,0.72,0.72,0.75,0.69,0.72,0.66,0.56,0.75,0.66,0.56,0.53,0.53,0.6,0.47,0.47,0.47,0.78,0.5,0.47,0.19,0.41,0.41,0.19,0.0,0.03,0.0,0.16,0.22,0.47,0.41,0.06,0.25,0.0,0.19,0.75,0.75,0.5,0.72,0.75,0.41,0.69,0.75,0.47,0.5,0.69,0.69,0.69,0.56,0.6,0.53,0.5,0.41,0.47,0.53,0.5,0.41,0.47,0.5,0.44,0.28,0.47,0.5,0.35,0.5,0.47,0.47,0.47,0.53,0.44,0.0,0.38,0.25,0.47,0.28,0.47,0.28,0.0,0.44,0.0,0.03,0.22,0.31,0.35,0.0,0.03,0.22,0.058,na
1411,Führungskräfte in Hotels,1,0.72,0.75,0.78,0.75,0.69,0.69,0.69,0.69,0.72,0.69,0.72,0.69,0.6,0.69,0.72,0.69,0.75,0.78,0.53,0.6,0.19,0.0,0.35,0.22,0.1,0.1,0.0,0.47,0.5,0.41,0.28,0.16,0.41,0.1,0.22,0.78,0.75,0.41,0.75,0.75,0.6,0.53,0.75,0.66,0.5,0.75,0.66,0.66,0.69,0.75,0.56,0.47,0.38,0.47,0.28,0.5,0.25,0.47,0.41,0.28,0.25,0.25,0.38,0.25,0.25,0.28,0.47,0.25,0.22,0.35,0.16,0.31,0.13,0.44,0.25,0.25,0.35,0.0,0.6,0.13,0.16,0.25,0.25,0.25,0.16,0.28,0.0,0.0039,na
8311,Lokomotivführer,8,0.6,0.66,0.69,0.44,0.66,0.66,0.53,0.53,0.5,0.6,0.5,0.35,0.47,0.53,0.25,0.25,0.38,0.35,0.31,0.28,0.19,0.1,0.75,0.06,0.28,0.13,0.0,0.16,0.19,0.38,0.78,0.0,0.47,0.22,0.44,0.69,0.69,0.31,0.56,0.56,0.25,0.72,0.72,0.28,0.75,0.6,0.56,0.63,0.66,0.5,0.44,0.56,0.5,0.85,0.44,0.66,0.25,0.47,0.53,0.66,0.28,0.31,0.5,0.28,0.6,0.69,0.69,0.28,0.38,0.5,0.5,0.6,0.13,0.38,0.44,0.75,0.72,0.0,0.38,0.44,0.47,0.66,0.72,0.75,0.41,0.53,0.35,0.029,na
2421,Spezialisten im Bereich Management- und Organisationsanalyse,2,0.72,0.72,0.72,0.66,0.75,0.72,0.6,0.69,0.72,0.66,0.6,0.53,0.5,0.63,0.56,0.56,0.56,0.56,0.63,0.56,0.53,0.19,0.25,0.19,0.0,0.0,0.0,0.41,0.47,0.5,0.03,0.22,0.31,0.0,0.0,0.75,0.75,0.44,0.72,0.75,0.63,0.66,0.75,0.6,0.47,0.72,0.75,0.75,0.75,0.66,0.53,0.44,0.53,0.47,0.19,0.5,0.0,0.47,0.0,0.25,0.1,0.0,0.25,0.0,0.0,0.0,0.44,0.0,0.0,0.25,0.0,0.19,0.03,0.53,0.1,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.012,na
2269,"Spezialisten in Gesundheitsberufen, anderweitig nicht genannt",2,0.72,0.75,0.75,0.72,0.63,0.69,0.5,0.63,0.5,0.6,0.69,0.72,0.75,0.69,0.5,0.53,0.44,0.72,0.5,0.5,0.1,0.25,0.31,0.25,0.0,0.03,0.0,0.03,0.16,0.28,0.25,0.1,0.22,0.0,0.16,0.78,0.75,0.41,0.69,0.75,0.56,0.53,0.75,0.6,0.5,0.66,0.66,0.6,0.6,0.72,0.6,0.41,0.44,0.53,0.28,0.47,0.31,0.41,0.38,0.31,0.25,0.22,0.25,0.28,0.1,0.38,0.47,0.22,0.25,0.41,0.22,0.28,0.06,0.25,0.06,0.25,0.25,0.0,0.38,0.19,0.13,0.16,0.16,0.16,0.13,0.28,0.19,0.0035,na
9111,Reinigungspersonal und Hilfskräfte in Privathaushalten,9,0.41,0.44,0.44,0.47,0.44,0.44,0.5,0.28,0.5,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.53,0.25,0.25,0.03,0.0,0.25,0.0,0.0,0.06,0.0,0.16,0.22,0.22,0.16,0.0,0.25,0.0,0.22,0.5,0.5,0.25,0.47,0.38,0.25,0.5,0.47,0.25,0.47,0.47,0.41,0.41,0.47,0.25,0.28,0.25,0.25,0.44,0.53,0.25,0.44,0.25,0.35,0.25,0.47,0.5,0.38,0.31,0.44,0.38,0.25,0.5,0.47,0.41,0.0,0.25,0.06,0.25,0.22,0.25,0.25,0.16,0.25,0.0,0.0,0.13,0.1,0.13,0.0,0.0,0.22,0.69,0
1221,Führungskräfte in Vertrieb und Marketing,1,0.72,0.72,0.72,0.72,0.72,0.69,0.63,0.66,0.63,0.69,0.56,0.5,0.53,0.72,0.66,0.69,0.6,0.53,0.56,0.63,0.6,0.19,0.19,0.19,0.0,0.0,0.0,0.47,0.41,0.44,0.0,0.22,0.22,0.0,0.0,0.75,0.75,0.41,0.69,0.75,0.66,0.63,0.66,0.69,0.47,0.66,0.72,0.69,0.56,0.72,0.56,0.44,0.5,0.47,0.19,0.5,0.0,0.44,0.03,0.22,0.06,0.0,0.19,0.0,0.0,0.0,0.44,0.0,0.0,0.47,0.0,0.22,0.0,0.53,0.16,0.0,0.19,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,na
2431,Fachkräfte in Marketing und Werbung,2,0.75,0.72,0.72,0.53,0.75,0.56,0.5,0.72,0.5,0.66,0.75,0.44,0.5,0.63,0.41,0.53,0.44,0.47,0.53,0.53,0.47,0.31,0.22,0.16,0.0,0.0,0.0,0.19,0.19,0.56,0.0,0.28,0.16,0.0,0.0,0.75,0.75,0.44,0.69,0.75,0.6,0.66,0.66,0.75,0.47,0.56,0.75,0.78,0.72,0.75,0.69,0.35,0.35,0.44,0.16,0.5,0.0,0.38,0.03,0.22,0.0,0.0,0.22,0.0,0.03,0.0,0.44,0.0,0.0,0.25,0.0,0.22,0.0,0.53,0.06,0.0,0.19,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1
2146,"Bergbauingenieure, Metallurgen und verwandte Berufe",2,0.75,0.69,0.75,0.5,0.72,0.53,0.5,0.75,0.5,0.56,0.69,0.53,0.5,0.56,0.5,0.5,0.5,0.53,0.53,0.5,0.53,0.75,0.5,0.41,0.13,0.25,0.0,0.28,0.41,0.69,0.31,0.22,0.53,0.13,0.31,0.75,0.75,0.28,0.56,0.75,0.6,0.69,0.72,0.63,0.53,0.56,0.75,0.75,0.69,0.72,0.75,0.31,0.56,0.47,0.1,0.56,0.0,0.41,0.35,0.28,0.0,0.13,0.44,0.0,0.35,0.19,0.56,0.0,0.0,0.5,0.0,0.28,0.0,0.53,0.25,0.35,0.28,0.0,0.69,0.0,0.0,0.25,0.25,0.13,0.0,0.03,0.0,0.021,na
1342,Führungskräfte in der Gesundheitsversorgung,1,0.75,0.78,0.75,0.75,0.78,0.75,0.75,0.75,0.72,0.75,0.75,0.72,0.56,0.72,0.72,0.72,0.75,0.69,0.66,0.69,0.66,0.38,0.25,0.25,0.0,0.0,0.0,0.56,0.56,0.44,0.0,0.25,0.28,0.0,0.16,0.75,0.81,0.44,0.75,0.78,0.53,0.69,0.75,0.56,0.47,0.72,0.75,0.75,0.66,0.75,0.63,0.38,0.28,0.47,0.25,0.47,0.0,0.35,0.13,0.31,0.19,0.0,0.13,0.0,0.13,0.0,0.44,0.0,0.0,0.25,0.0,0.25,0.0,0.47,0.19,0.06,0.25,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073,na
3256,Medizinische Assistenten,3,0.69,0.72,0.72,0.75,0.66,0.63,0.5,0.5,0.63,0.5,0.6,0.53,0.53,0.56,0.38,0.44,0.35,0.63,0.35,0.35,0.16,0.41,0.38,0.13,0.13,0.16,0.0,0.25,0.28,0.41,0.28,0.13,0.28,0.13,0.19,0.75,0.75,0.47,0.69,0.75,0.44,0.72,0.72,0.44,0.44,0.72,0.63,0.56,0.56,0.69,0.53,0.47,0.35,0.47,0.41,0.53,0.22,0.38,0.5,0.31,0.22,0.22,0.5,0.19,0.31,0.28,0.5,0.25,0.28,0.47,0.06,0.28,0.06,0.47,0.25,0.31,0.22,0.0,0.44,0.06,0.1,0.16,0.22,0.25,0.06,0.13,0.13,0.3,na
